country,0,1,2,3,4,5,6,7,8,c1,c2
Austria,0.5860999822616577,0.09549999982118607,0.3183000087738037,0.4634000062942505,0.4555000066757202,0.08110000193119049,0.1306000053882599,0.10220000147819519,0.7671999931335449,-14.268588,-7.3335934
Belgium,0.560699999332428,0.16940000653266907,0.26989999413490295,0.012799999676644802,0.9682999849319458,0.01889999955892563,0.042399998754262924,0.12280000001192093,0.8348000049591064,31.629307,-1.429061
Bulgaria,0.6833000183105469,0.1152999997138977,0.20149999856948853,0.14270000159740448,0.7594000101089478,0.09790000319480896,0.07739999890327454,0.10599999874830246,0.8166000247001648,13.35506,3.6055763
Czechia,0.7512000203132629,0.08190000057220459,0.16680000722408295,0.11559999734163284,0.7975999712944031,0.0869000032544136,0.05770000070333481,0.10189999639987946,0.840399980545044,31.66901,8.323091
Cyprus,0.511900007724762,0.18060000240802765,0.3075000047683716,0.1574999988079071,0.8043000102043152,0.03830000013113022,0.10209999978542328,0.09309999644756317,0.8047999739646912,7.3877773,-6.8603325
Germany,0.75,0.09610000252723694,0.15389999747276306,0.46650001406669617,0.4943000078201294,0.03929999843239784,0.17990000545978546,0.12380000203847885,0.6963000297546387,-40.88145,-16.849234
Denmark,0.7161999940872192,0.11739999800920486,0.1664000004529953,0.15160000324249268,0.7822999954223633,0.06610000133514404,0.12520000338554382,0.09870000183582306,0.7760999798774719,-7.312335,-14.527458
Estonia,0.6263999938964844,0.07880000025033951,0.2946999967098236,0.1753000020980835,0.7129999995231628,0.11180000007152557,0.15209999680519104,0.11969999969005585,0.7282000184059143,-21.617708,-25.49785
Croatia,0.689300000667572,0.1264999955892563,0.1842000037431717,0.032499998807907104,0.930400013923645,0.03720000013709068,0.1534000039100647,0.1216999962925911,0.7250000238418579,-30.508928,-29.736431
Finland,0.6018000245094299,0.10189999639987946,0.2962000072002411,0.2865999937057495,0.6080999970436096,0.10520000010728836,0.2305999994277954,0.193900004029274,0.5755000114440918,-55.27865,-26.090097
France,0.6007000207901001,0.10520000010728836,0.29409998655319214,0.11069999635219574,0.7407000064849854,0.1485999971628189,0.04580000042915344,0.04740000143647194,0.9067999720573425,65.06441,18.640438
Malta,0.4138000011444092,0.13359999656677246,0.45249998569488525,0.26589998602867126,0.5990999937057495,0.13500000536441803,0.1673000007867813,0.14669999480247498,0.6859999895095825,-41.223938,-27.04581
Luxembourg,0.48820000886917114,0.12139999866485596,0.3903000056743622,0.36550000309944153,0.585099995136261,0.0494999997317791,0.0674000009894371,0.06539999693632126,0.8671000003814697,46.986645,7.8762965
Lithuania,0.4296000003814697,0.2493000030517578,0.32100000977516174,0.1282999962568283,0.7749000191688538,0.09679999947547913,0.18950000405311584,0.26660001277923584,0.5439000129699707,-57.721848,-17.950632
Latvia,0.5181999802589417,0.17990000545978546,0.3019999861717224,0.1386999934911728,0.7822999954223633,0.07900000363588333,0.07270000129938126,0.10689999908208847,0.8203999996185303,22.283024,2.9959776
Italy,0.6241000294685364,0.09189999848604202,0.2840000092983246,0.14309999346733093,0.8101999759674072,0.04670000076293945,0.0689999982714653,0.05920000001788139,0.8718000054359436,55.92895,6.517336
Ireland,0.5907999873161316,0.20280000567436218,0.20640000700950623,0.3610999882221222,0.593500018119812,0.04540000110864639,0.15399999916553497,0.11890000104904175,0.7271000146865845,-30.488245,-19.95624
Hungary,0.642300009727478,0.16699999570846558,0.1906999945640564,0.3095000088214874,0.6075999736785889,0.0828000009059906,0.0843999981880188,0.09430000185966492,0.821399986743927,18.428846,-5.995257
Spain,0.6825000047683716,0.1264999955892563,0.19099999964237213,0.06379999965429306,0.8892999887466431,0.04690000042319298,0.08640000224113464,0.052799999713897705,0.8608999848365784,50.377846,-2.6050167
Netherlands,0.788100004196167,0.09650000184774399,0.1152999997138977,0.2215999960899353,0.6934000253677368,0.08510000258684158,0.11969999969005585,0.0877000018954277,0.7925999760627747,-2.674992,-5.160489
Poland,0.5443000197410583,0.14010000228881836,0.3156000077724457,0.1657000035047531,0.7146999835968018,0.11959999799728394,0.04259999841451645,0.06379999965429306,0.8935999870300293,66.55072,8.794833
Portugal,0.7730000019073486,0.11060000211000443,0.11640000343322754,0.19110000133514404,0.7488999962806702,0.05999999865889549,0.061900001019239426,0.061500001698732376,0.8766000270843506,61.39548,-0.9625745
Romania,0.6140000224113464,0.11469999700784683,0.27129998803138733,0.3774000108242035,0.5454999804496765,0.0771000012755394,0.13230000436306,0.12039999663829803,0.7473000288009644,-20.671026,-15.28049
Sweden,0.7253999710083008,0.09130000323057175,0.18330000340938568,0.17399999499320984,0.758899986743927,0.06710000336170197,0.13369999825954437,0.13910000026226044,0.7271999716758728,-30.497133,-9.994821
Slovenia,0.6352999806404114,0.18639999628067017,0.17820000648498535,0.03920000046491623,0.9150999784469604,0.04569999873638153,0.045499999076128006,0.06499999761581421,0.8895000219345093,54.99064,16.756424
Slovakia,0.6506999731063843,0.11680000275373459,0.23250000178813934,0.05429999902844429,0.8808000087738037,0.0649000033736229,0.04820000007748604,0.1404999941587448,0.8112999796867371,20.77738,14.158282
