country,0,1,2,3,4,5,6,7,8,c1,c2
Austria,0.3287000060081482,0.23929999768733978,0.4320000112056732,0.38850000500679016,0.39640000462532043,0.2151000052690506,0.24539999663829803,0.22660000622272491,0.527999997138977,-17.461903,22.931973
Belgium,0.22669999301433563,0.3628999888896942,0.41040000319480896,0.02500000037252903,0.9435999989509583,0.03139999881386757,0.13279999792575836,0.20659999549388885,0.6604999899864197,8.566078,-5.304128
Bulgaria,0.3824999928474426,0.24869999289512634,0.36880001425743103,0.6413000226020813,0.24040000140666962,0.11829999834299088,0.20839999616146088,0.19499999284744263,0.5965999960899353,-2.607986,9.972176
Czechia,0.38499999046325684,0.2280000001192093,0.3869999945163727,0.5687999725341797,0.28619998693466187,0.14499999582767487,0.1550000011920929,0.1454000025987625,0.6995999813079834,20.488123,-3.9431596
Cyprus,0.3368000090122223,0.22840000689029694,0.43479999899864197,0.5394999980926514,0.35109999775886536,0.10939999669790268,0.22040000557899475,0.21899999678134918,0.5605999827384949,-9.62925,15.825563
Germany,0.3765000104904175,0.26339998841285706,0.36010000109672546,0.44760000705718994,0.4381999969482422,0.11420000344514847,0.2734000086784363,0.24899999797344208,0.47749999165534973,-29.299665,20.026535
Denmark,0.3582000136375427,0.2547999918460846,0.3869999945163727,0.39489999413490295,0.4505999982357025,0.15449999272823334,0.2387000024318695,0.22269999980926514,0.5386000275611877,-13.472052,20.038877
Estonia,0.320499986410141,0.21459999680519104,0.4650000035762787,0.48510000109672546,0.32829999923706055,0.1867000013589859,0.27160000801086426,0.2433999925851822,0.48510000109672546,-27.54758,24.86641
Croatia,0.3702000081539154,0.2651999890804291,0.3646000027656555,0.5953999757766724,0.334199994802475,0.07039999961853027,0.26739999651908875,0.24279999732971191,0.48980000615119934,-22.313406,26.645811
Finland,0.3276999890804291,0.24289999902248383,0.429500013589859,0.4408999979496002,0.3637000024318695,0.19529999792575836,0.3037000000476837,0.2750999927520752,0.4212999939918518,-33.28528,29.656796
France,0.29030001163482666,0.2574999928474426,0.4521999955177307,0.2529999911785126,0.5389999747276306,0.2079000025987625,0.1264999955892563,0.14229999482631683,0.7311999797821045,25.720325,-1.114753
Malta,0.287200003862381,0.24140000343322754,0.4713999927043915,0.41780000925064087,0.38089999556541443,0.2012999951839447,0.27219998836517334,0.25369998812675476,0.4740999937057495,-26.807095,29.886812
Luxembourg,0.2922999858856201,0.2632000148296356,0.44449999928474426,0.37450000643730164,0.4657999873161316,0.15970000624656677,0.17820000648498535,0.17059999704360962,0.651199996471405,9.772891,0.9238079
Lithuania,0.34880000352859497,0.299699991941452,0.3515999913215637,0.5407000184059143,0.29580000042915344,0.16349999606609344,0.3118000030517578,0.257099986076355,0.4311000108718872,-34.313652,24.36524
Latvia,0.3427000045776367,0.2867000102996826,0.37059998512268066,0.4320000112056732,0.3822999894618988,0.18569999933242798,0.1907999962568283,0.18230000138282776,0.6269000172615051,1.6118952,4.5632434
Italy,0.3160000145435333,0.23180000483989716,0.4521999955177307,0.5351999998092651,0.382999986410141,0.08190000057220459,0.1460999995470047,0.15139999985694885,0.7024999856948853,20.03877,0.9111866
Ireland,0.3400000035762787,0.30970001220703125,0.35030001401901245,0.3968000113964081,0.4578000009059906,0.1454000025987625,0.2362000048160553,0.2143000066280365,0.5496000051498413,-14.80398,14.487465
Hungary,0.3937000036239624,0.2712000012397766,0.335099995136261,0.4921000003814697,0.31360000371932983,0.19429999589920044,0.18400000035762787,0.17870000004768372,0.6371999979019165,7.5760074,5.4428725
Spain,0.38089999556541443,0.2741999924182892,0.3447999954223633,0.23800000548362732,0.6766999959945679,0.0851999968290329,0.17599999904632568,0.15800000727176666,0.6658999919891357,13.93322,3.9474082
Netherlands,0.36309999227523804,0.27239999175071716,0.3644999861717224,0.2825999855995178,0.5346999764442444,0.1826999932527542,0.19059999287128448,0.18029999732971191,0.6291000247001648,4.4258313,9.132338
Poland,0.33880001306533813,0.2492000013589859,0.41200000047683716,0.5267000198364258,0.3034999966621399,0.16979999840259552,0.12290000170469284,0.13650000095367432,0.7405999898910522,21.478415,-9.580053
Portugal,0.3939000070095062,0.2644999921321869,0.3416000008583069,0.41999998688697815,0.4390999972820282,0.14090000092983246,0.1451999992132187,0.15929999947547913,0.6955000162124634,15.842465,-3.5387013
Romania,0.3102000057697296,0.24279999732971191,0.44699999690055847,0.5081999897956848,0.31949999928474426,0.17229999601840973,0.24369999766349792,0.22429999709129333,0.5320000052452087,-19.024256,17.602108
Sweden,0.3483999967575073,0.24169999361038208,0.4097999930381775,0.4422999918460846,0.43529999256134033,0.12250000238418579,0.26179999113082886,0.24560000002384186,0.4925999939441681,-23.901237,21.19701
Slovenia,0.3743000030517578,0.28299999237060547,0.3427000045776367,0.22269999980926514,0.657800018787384,0.11949999630451202,0.13339999318122864,0.13459999859333038,0.7321000099182129,25.930435,-6.4405513
Slovakia,0.36000001430511475,0.2363000065088272,0.40369999408721924,0.5719000101089478,0.3434000015258789,0.08479999750852585,0.17260000109672546,0.1873999983072281,0.6399999856948853,4.583987,0.04333669
