country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,c1,c2
Ireland,0.10980000346899033,0.04780000075697899,0.04349999874830246,0.05209999904036522,0.029999999329447746,0.050599999725818634,0.05139999836683273,0.026399999856948853,0.04899999871850014,0.5393000245094299,0.03099999949336052,0.0406000018119812,0.052299998700618744,0.053199999034404755,0.026399999856948853,0.030400000512599945,0.027699999511241913,0.021299999207258224,0.03579999879002571,0.6812999844551086,0.03680000081658363,0.03620000183582306,0.03370000049471855,0.03310000151395798,0.05550000071525574,0.04540000110864639,0.6134999990463257,0.059300001710653305,0.048700001090765,0.03779999911785126,-8.202437,-17.129187
Hungary,0.06639999896287918,0.06379999965429306,0.04490000009536743,0.05779999867081642,0.04699999839067459,0.5318999886512756,0.03500000014901161,0.03440000116825104,0.057500001043081284,0.061400000005960464,0.051600001752376556,0.061799999326467514,0.2703999876976013,0.062199998646974564,0.03269999846816063,0.3402000069618225,0.02850000001490116,0.026799999177455902,0.05209999904036522,0.07370000332593918,0.014299999922513962,0.013899999670684338,0.011900000274181366,0.013399999588727951,0.10939999669790268,0.7472000122070312,0.023900000378489494,0.02710000053048134,0.026499999687075615,0.012400000356137753,-13.126156,-4.323203
Spain,0.0934000015258789,0.09030000120401382,0.08370000123977661,0.1678999960422516,0.07419999688863754,0.09080000221729279,0.10220000147819519,0.11060000211000443,0.10459999740123749,0.08240000158548355,0.045899998396635056,0.1281999945640564,0.0877000018954277,0.4555000066757202,0.03280000016093254,0.039000000804662704,0.04399999976158142,0.04919999837875366,0.06469999998807907,0.052799999713897705,0.02710000053048134,0.028200000524520874,0.02539999969303608,0.05829999968409538,0.37229999899864197,0.027300000190734863,0.0357000008225441,0.33180001378059387,0.06719999760389328,0.026799999177455902,-3.6159365,-0.5873219
Netherlands,0.06310000270605087,0.07689999788999557,0.05719999969005585,0.08030000329017639,0.04190000146627426,0.0494999997317791,0.2816999852657318,0.0421999990940094,0.08399999886751175,0.2231999933719635,0.07800000160932541,0.09239999949932098,0.08749999850988388,0.09160000085830688,0.045899998396635056,0.05260000005364418,0.2475000023841858,0.04820000007748604,0.08110000193119049,0.1753000020980835,0.023900000378489494,0.023000000044703484,0.022700000554323196,0.024299999698996544,0.04179999977350235,0.031599998474121094,0.7494000196456909,0.03370000049471855,0.029200000688433647,0.0203000009059906,-6.0910487,-18.174932
Poland,0.09369999915361404,0.3813999891281128,0.06870000064373016,0.05530000105500221,0.09179999679327011,0.0803999975323677,0.05700000002980232,0.04919999837875366,0.060600001364946365,0.061799999326467514,0.021299999207258224,0.8130999803543091,0.025299999862909317,0.021199999377131462,0.023600000888109207,0.018799999728798866,0.01769999973475933,0.017500000074505806,0.021400000900030136,0.019999999552965164,0.027799999341368675,0.050999999046325684,0.019899999722838402,0.03359999880194664,0.6743999719619751,0.02669999934732914,0.03620000183582306,0.0640999972820282,0.04340000078082085,0.02290000021457672,-10.328752,8.557087
Portugal,0.1678999960422516,0.07580000162124634,0.08070000261068344,0.25679999589920044,0.05009999871253967,0.08739999681711197,0.049300000071525574,0.060499999672174454,0.0706000030040741,0.10100000351667404,0.04399999976158142,0.055799998342990875,0.10499999672174454,0.5601999759674072,0.0272000003606081,0.03970000147819519,0.030500000342726707,0.033799998462200165,0.039000000804662704,0.06469999998807907,0.048500001430511475,0.0406000018119812,0.039000000804662704,0.08150000125169754,0.10090000182390213,0.04500000178813934,0.03799999877810478,0.5013999938964844,0.06610000133514404,0.03909999877214432,0.60940987,-5.5492373
Romania,0.2485000044107437,0.06480000168085098,0.1868000030517578,0.06289999932050705,0.07829999923706055,0.08190000057220459,0.0868000015616417,0.05869999900460243,0.052299998700618744,0.07900000363588333,0.031700000166893005,0.035599999129772186,0.7529000043869019,0.030899999663233757,0.02969999983906746,0.02459999918937683,0.020899999886751175,0.022199999541044235,0.026000000536441803,0.025599999353289604,0.05490000173449516,0.030500000342726707,0.07930000126361847,0.024000000208616257,0.6744999885559082,0.03909999877214432,0.02539999969303608,0.027699999511241913,0.02459999918937683,0.019999999552965164,-7.5397973,9.143901
Sweden,0.164000004529953,0.0625,0.07039999961853027,0.07129999995231628,0.05040000006556511,0.13040000200271606,0.15379999577999115,0.10360000282526016,0.061900001019239426,0.13169999420642853,0.08179999887943268,0.0723000019788742,0.10639999806880951,0.06700000166893005,0.0406000018119812,0.05139999836683273,0.14710000157356262,0.04569999873638153,0.06159999966621399,0.32589998841285706,0.052299998700618744,0.05249999836087227,0.04259999841451645,0.04600000008940697,0.08730000257492065,0.05050000175833702,0.3698999881744385,0.18310000002384186,0.06449999660253525,0.05119999870657921,-6.5378923,-13.864623
Slovenia,0.07779999822378159,0.07500000298023224,0.09880000352859497,0.1607999950647354,0.16850000619888306,0.08380000293254852,0.0786999985575676,0.052799999713897705,0.12479999661445618,0.07900000363588333,0.09430000185966492,0.0949999988079071,0.1347000002861023,0.17350000143051147,0.10520000010728836,0.06629999727010727,0.07209999859333038,0.05260000005364418,0.10840000212192535,0.09790000319480896,0.03530000150203705,0.03709999844431877,0.03709999844431877,0.03920000046491623,0.5929999947547913,0.04690000042319298,0.046799998730421066,0.03500000014901161,0.09019999951124191,0.03920000046491623,-4.8363805,9.160722
Slovakia,0.05959999933838844,0.07329999655485153,0.11569999903440475,0.056299999356269836,0.03840000182390213,0.5235000252723694,0.021199999377131462,0.02239999920129776,0.04019999876618385,0.049400001764297485,0.06159999966621399,0.15530000627040863,0.22339999675750732,0.11720000207424164,0.04520000144839287,0.10419999808073044,0.04089999943971634,0.041200000792741776,0.05900000035762787,0.15199999511241913,0.03310000151395798,0.04800000041723251,0.03759999945759773,0.039500001817941666,0.5964000225067139,0.08560000360012054,0.036400001496076584,0.03799999877810478,0.04879999905824661,0.03660000115633011,-9.360252,11.221648
