country,0,1,2,3,4,5,6,7,8,c1,c2
Austria,0.45809999108314514,0.15489999949932098,0.3869999945163727,0.45820000767707825,0.4108000099658966,0.13099999725818634,0.17470000684261322,0.15389999747276306,0.671500027179718,0.23790671,4.569659
Belgium,0.3765000104904175,0.27480000257492065,0.34860000014305115,0.014700000174343586,0.9595999717712402,0.025699999183416367,0.06650000065565109,0.15569999814033508,0.7778000235557556,1.5882382,-0.52833456
Bulgaria,0.5672000050544739,0.16539999842643738,0.26739999651908875,0.3546000123023987,0.5401999950408936,0.10520000010728836,0.12479999661445618,0.14229999482631683,0.7329999804496765,0.6893001,1.3768587
Czechia,0.6273999810218811,0.12939999997615814,0.24320000410079956,0.3379000127315521,0.5565999746322632,0.1054999977350235,0.09059999883174896,0.11810000240802765,0.7912999987602234,0.74235487,-1.3551286
Cyprus,0.4458000063896179,0.19449999928474426,0.3596999943256378,0.38909998536109924,0.552299976348877,0.05860000103712082,0.14499999582767487,0.1420000046491623,0.7129999995231628,0.33525598,2.4040647
Germany,0.6177999973297119,0.15410000085830688,0.2281000018119812,0.5493000149726868,0.3882000148296356,0.0625,0.2240999937057495,0.17730000615119934,0.5985999703407288,-0.4672255,6.7506304
Denmark,0.5777000188827515,0.1688999980688095,0.2533999979496002,0.33079999685287476,0.5756999850273132,0.09350000321865082,0.17309999465942383,0.14659999310970306,0.6802999973297119,0.105837256,4.150906
Estonia,0.5103999972343445,0.12630000710487366,0.36329999566078186,0.42080000042915344,0.45159998536109924,0.1274999976158142,0.2143000066280365,0.1712999939918518,0.6144000291824341,0.39827466,6.402556
Croatia,0.5608000159263611,0.18629999458789825,0.25290000438690186,0.07620000094175339,0.8687999844551086,0.054999999701976776,0.20409999787807465,0.17229999601840973,0.6234999895095825,0.05487228,6.0209756
Finland,0.504800021648407,0.148499995470047,0.3467000126838684,0.4530999958515167,0.4154999852180481,0.131400004029274,0.26759999990463257,0.2303999960422516,0.5019999742507935,-0.37744343,8.156706
France,0.42829999327659607,0.17229999601840973,0.399399995803833,0.1624000072479248,0.6658999919891357,0.17170000076293945,0.06800000369548798,0.08020000159740448,0.8518999814987183,0.63831973,-3.621067
Malta,0.352400004863739,0.17749999463558197,0.4702000021934509,0.4106000065803528,0.4375999867916107,0.1518000066280365,0.21969999372959137,0.186599999666214,0.5938000082969666,0.044254307,6.9396014
Luxembourg,0.3637000024318695,0.1881999969482422,0.4481000006198883,0.42500001192092896,0.49050000309944153,0.08449999988079071,0.10270000249147415,0.10379999876022339,0.7935000061988831,0.29019618,-1.5251986
Lithuania,0.40849998593330383,0.25859999656677246,0.3330000042915344,0.43220001459121704,0.45829999446868896,0.10949999839067459,0.27079999446868896,0.23720000684261322,0.492000013589859,-0.21586187,8.258077
Latvia,0.4361000061035156,0.22789999842643738,0.335999995470047,0.3287999927997589,0.554099977016449,0.11699999868869781,0.1151999980211258,0.1331000030040741,0.7516999840736389,0.6117162,0.58543754
Italy,0.4830999970436096,0.15449999272823334,0.36239999532699585,0.2175000011920929,0.7146999835968018,0.06780000030994415,0.08630000054836273,0.09179999679327011,0.8219000101089478,0.17030276,-2.6208012
Ireland,0.4693000018596649,0.2606000006198883,0.2700999975204468,0.45910000801086426,0.46650001406669617,0.07450000196695328,0.19050000607967377,0.14990000426769257,0.659600019454956,0.3650635,5.1237507
Hungary,0.5529000163078308,0.20350000262260437,0.243599995970726,0.5188000202178955,0.36489999294281006,0.11620000004768372,0.11980000138282776,0.12349999696016312,0.756600022315979,0.2400885,0.3533187
Spain,0.5480999946594238,0.1907999962568283,0.26109999418258667,0.09109999984502792,0.8450999855995178,0.06379999965429306,0.11289999634027481,0.08910000324249268,0.7979999780654907,-0.13284226,-1.8085668
Netherlands,0.6236000061035156,0.16769999265670776,0.2087000012397766,0.274399995803833,0.6068000197410583,0.11879999935626984,0.14079999923706055,0.12229999899864197,0.7368999719619751,0.1305898,1.4253639
Poland,0.4693000018596649,0.18029999732971191,0.35040000081062317,0.3919999897480011,0.47839999198913574,0.12960000336170197,0.07050000131130219,0.0885000005364418,0.8410999774932861,0.9881999,-3.142585
Portugal,0.6279000043869019,0.1720999926328659,0.19990000128746033,0.30250000953674316,0.6104000210762024,0.08709999918937683,0.08649999648332596,0.09589999914169312,0.8176000118255615,0.7122199,-2.4023876
Romania,0.4481000006198883,0.17589999735355377,0.37599998712539673,0.5097000002861023,0.3856000006198883,0.1046999990940094,0.17560000717639923,0.16200000047683716,0.6624000072479248,-0.25699872,4.8864436
Sweden,0.586899995803833,0.14000000059604645,0.27309998869895935,0.4758000075817108,0.45399999618530273,0.07020000368356705,0.19249999523162842,0.1843000054359436,0.623199999332428,-0.5292749,5.9849157
Slovenia,0.5307000279426575,0.22519999742507935,0.24410000443458557,0.07349999994039536,0.855400025844574,0.07109999656677246,0.06830000132322311,0.09260000288486481,0.8389999866485596,0.16123635,-3.284842
Slovakia,0.5325000286102295,0.1648000031709671,0.302700012922287,0.16899999976158142,0.7526000142097473,0.07840000092983246,0.08720000088214874,0.16140000522136688,0.7513999938964844,1.4376177,0.21082844
