,word,topic_id,importance,word_count
60,market,2,0.016151961,1357
0,consumption,0,0.015055638,1086
61,capacity,2,0.014984368,1225
30,measure,1,0.014937632,1241
1,production,0,0.014704298,1088
2,import,0,0.013656066,1090
3,increase,0,0.012823345,1370
4,source,0,0.012037982,1370
31,plan,1,0.01184064,1056
62,increase,2,0.011571483,1370
32,national,1,0.0106664365,1111
5,fuel,0,0.010394545,808
6,renewable,0,0.009235473,789
33,gas supply,1,0.0090433145,588
34,sector,1,0.008753438,909
63,storage,2,0.008623618,819
7,power,0,0.0084913,910
64,source,2,0.008421856,1370
8,natural,0,0.0074951835,785
35,regulation,1,0.007303821,578
65,development,2,0.0072645205,879
36,source,1,0.007178791,1370
9,share,0,0.006967205,441
37,ensure,1,0.006850196,775
38,emergency,1,0.0068394616,420
66,power,2,0.0065724943,910
39,include,1,0.006518514,815
10,domestic,0,0.0064887675,505
67,plan,2,0.006480038,1056
11,oil,0,0.0063752667,858
68,import,2,0.006322835,1090
40,market,1,0.0063189664,1357
12,use,0,0.006312053,760
41,eu,1,0.0062657655,583
69,project,2,0.006209467,692
42,network,1,0.006145173,734
70,network,2,0.0061076563,734
71,use,2,0.0060438286,760
43,oil,1,0.006033769,858
72,level,2,0.005966467,693
13,plant,0,0.005949906,551
73,ensure,2,0.005943682,775
44,project,1,0.005940002,692
14,national,0,0.005883972,1111
74,new,2,0.0058163726,604
15,country,0,0.005587985,608
16,capacity,0,0.005526269,1225
75,national,2,0.0055045644,1111
17,total,0,0.005494876,396
45,act,1,0.005474155,330
18,year,0,0.00542034,584
19,development,0,0.005405158,879
46,risk,1,0.0054051457,467
20,coal,0,0.0053534405,387
21,demand,0,0.0053426847,675
47,operator,1,0.0052425484,394
76,measure,2,0.0052313088,1241
22,generation,0,0.005205525,513
77,operation,2,0.0051478054,426
48,security supply,1,0.005139567,528
78,nuclear,2,0.0050924337,509
49,development,1,0.005048546,879
23,figure,0,0.005039234,293
79,sector,2,0.0050313217,909
80,renewable,2,0.0050297272,789
81,infrastructure,2,0.005020075,554
24,market,0,0.0050069992,1357
82,necessary,2,0.0049985037,427
83,demand,2,0.00497775,675
84,include,2,0.0049254964,815
25,primary energy,0,0.0048506074,318
26,include,0,0.0048409244,815
50,level,1,0.0048389295,693
85,consumption,2,0.004817771,1086
86,natural,2,0.0047992254,785
87,oil,2,0.004792581,858
51,storage,1,0.0047862716,819
52,transmission,1,0.00469439,434
53,regional,1,0.0046555847,401
27,nuclear,0,0.0046534706,509
88,production,2,0.004648611,1088
28,resource,0,0.0046116435,404
29,high,0,0.0045736865,478
89,country,2,0.004414026,608
54,capacity,1,0.004394585,1225
55,european,1,0.0041744676,483
56,infrastructure,1,0.004128022,554
57,petroleum,1,0.0035913426,292
58,natural,1,0.0035891905,785
59,area,1,0.0035833023,357
